,date,sknt,gust
2843,2022-11-16 14:54:00,19,19
2844,2022-11-17 14:52:00,61,65
2845,2022-11-18 14:50:00,35,35
2846,2022-11-19 14:54:00,15,18
2847,2022-11-20 14:48:00,47,58
2848,2022-11-21 14:49:00,54,58
2849,2022-11-22 14:50:00,29,29
2850,2022-11-23 14:52:00,52,52
2851,2022-11-24 14:49:00,37,37
2852,2022-11-25 14:51:00,53,53
2853,2022-11-26 14:54:00,61,73
2854,2022-11-27 14:53:00,36,43
2855,2022-11-28 14:55:00,44,49
2856,2022-11-29 14:57:00,20,20
2857,2022-11-30 14:54:00,59,69
2858,2022-12-01 14:50:00,74,87
2859,2022-12-02 14:54:00,27,32
2860,2022-12-03 14:49:00,41,64
2861,2022-12-04 14:47:00,39,44
2862,2022-12-05 14:54:00,39,48
2863,2022-12-06 14:51:00,34,38
2864,2022-12-07 14:52:00,30,30
2865,2022-12-08 14:48:00,26,30
2866,2022-12-09 14:57:00,40,49
2867,2022-12-10 14:54:00,16,16
2868,2022-12-11 14:51:00,15,15
2869,2022-12-12 14:49:00,27,36
2870,2022-12-13 14:47:00,59,64
2871,2022-12-14 14:54:00,43,56
2872,2022-12-15 14:47:00,32,40
2873,2022-12-16 14:59:00,47,58
2874,2022-12-17 14:50:00,19,19
2875,2022-12-18 14:47:00,37,41
2876,2022-12-19 14:50:00,54,60
2877,2022-12-20 14:49:00,29,29
2878,2022-12-21 14:47:00,41,41
2879,2022-12-22 14:51:00,32,37
2880,2022-12-23 14:58:00,62,86
2881,2022-12-24 14:49:00,37,44
2882,2022-12-25 14:54:00,60,64
2883,2022-12-26 14:51:00,41,45
2884,2022-12-27 14:50:00,55,60
2885,2022-12-28 14:51:00,49,49
2886,2022-12-29 14:53:00,56,68
2887,2022-12-30 14:47:00,46,51
2888,2022-12-31 14:48:00,34,34
2889,2023-01-01 14:53:00,40,48
2890,2023-01-02 14:52:00,40,40
2891,2023-01-03 14:50:00,27,30
2892,2023-01-04 14:52:00,31,31
2893,2023-01-05 14:58:00,20,27
2894,2023-01-06 14:55:00,3,3
2895,2023-01-07 14:53:00,39,47
2896,2023-01-08 14:55:00,38,38
2897,2023-01-09 14:47:00,34,34
2898,2023-01-10 14:48:00,40,40
2899,2023-01-11 14:53:00,14,14
2900,2023-01-12 14:50:00,33,39
2901,2023-01-13 14:52:00,46,57
2902,2023-01-14 14:48:00,6,6
2903,2023-01-15 14:53:00,54,65
2904,2023-01-16 14:53:00,33,33
2905,2023-01-17 14:55:00,33,33
2906,2023-01-18 14:54:00,60,60
2907,2023-01-20 14:47:00,11,11
2908,2023-01-21 14:54:00,32,32
2909,2023-01-22 14:52:00,30,38
2910,2023-01-23 14:55:00,29,40
2911,2023-01-24 14:54:00,54,65
2912,2023-01-25 14:47:00,26,33
2913,2023-01-26 14:52:00,58,65
2914,2023-01-27 14:49:00,29,29
2915,2023-01-28 14:49:00,50,61
2916,2023-01-29 14:48:00,40,56
2917,2023-01-30 14:47:00,23,31
2918,2023-01-31 14:53:00,47,47
2919,2023-02-01 14:51:00,42,45
2920,2023-02-02 14:48:00,34,43
2921,2023-02-03 14:47:00,87,97
2922,2023-02-04 14:49:00,60,68
2923,2023-02-05 14:54:00,56,63
2924,2023-02-06 14:56:00,33,40
2925,2023-02-07 14:48:00,33,42
2926,2023-02-08 14:59:00,41,54
2927,2023-02-10 14:49:00,61,70
2928,2023-02-11 14:56:00,42,42
2929,2023-02-12 14:48:00,29,38
2930,2023-02-13 14:51:00,14,14
2931,2023-02-14 14:58:00,47,55
2932,2023-02-15 14:53:00,49,60
2933,2023-02-17 14:55:00,57,63
2934,2023-02-18 14:49:00,42,52
2935,2023-02-19 14:50:00,36,56
2936,2023-02-20 14:52:00,43,43
2937,2023-02-21 14:53:00,31,31
2938,2023-02-22 14:58:00,41,45
2939,2023-02-23 14:53:00,32,37
2940,2023-02-24 14:49:00,55,62
2941,2023-02-25 14:51:00,25,25
2942,2023-02-26 14:47:00,38,38
2943,2023-02-27 14:52:00,9,9
2944,2023-02-28 14:55:00,36,42
2945,2023-03-01 14:54:00,30,30
2946,2023-03-02 14:47:00,33,33
2947,2023-03-03 14:58:00,10,10
2948,2023-03-04 14:52:00,14,14
2949,2023-03-05 14:53:00,35,39
2950,2023-03-06 14:47:00,70,80
2951,2023-03-07 14:53:00,26,29
2952,2023-03-08 14:48:00,34,43
2953,2023-03-09 14:49:00,29,29
2954,2023-03-10 14:54:00,0,0
2955,2023-03-11 14:49:00,8,8
2956,2023-03-12 14:59:00,0,0
2957,2023-03-13 14:49:00,27,35
2958,2023-03-14 14:55:00,58,66
2959,2023-03-15 14:53:00,34,48
2960,2023-03-16 14:59:00,47,58
2961,2023-03-18 14:59:00,6,6
2962,2023-03-19 14:55:00,64,71
2963,2023-03-20 14:49:00,43,43
2964,2023-03-21 14:56:00,46,51
2965,2023-03-22 14:56:00,22,27
2966,2023-03-23 14:53:00,51,56
2967,2023-03-24 14:54:00,41,48
2968,2023-03-25 14:48:00,42,52
2969,2023-03-26 14:56:00,62,75
2970,2023-03-27 14:50:00,15,22
2971,2023-03-28 14:48:00,28,36
2972,2023-03-29 14:55:00,13,13
2973,2023-03-30 14:50:00,55,63
2974,2023-03-31 14:56:00,23,23
2975,2023-04-01 14:49:00,64,79
2976,2023-04-02 14:57:00,51,64
2977,2023-04-03 14:48:00,20,39
2978,2023-04-04 14:59:00,33,33
2979,2023-04-05 14:51:00,34,52
2980,2023-04-06 14:58:00,43,43
2981,2023-04-07 14:57:00,63,80
2982,2023-04-08 14:51:00,42,65
2983,2023-04-09 14:48:00,28,36
2984,2023-04-10 14:55:00,21,21
2985,2023-04-11 14:51:00,54,60
2986,2023-04-12 14:54:00,59,67
2987,2023-04-13 14:49:00,31,31
2988,2023-04-14 14:50:00,7,7
2989,2023-04-15 14:54:00,12,12
2990,2023-04-16 14:52:00,7,7
2991,2023-04-17 14:48:00,26,39
2992,2023-04-18 14:49:00,34,37
2993,2023-04-19 14:52:00,41,45
2994,2023-04-20 14:54:00,37,45
2995,2023-04-21 14:50:00,16,16
2996,2023-04-22 14:48:00,32,32
2997,2023-04-23 14:50:00,41,50
2998,2023-04-24 14:53:00,26,26
2999,2023-04-25 14:59:00,10,10
3000,2023-04-26 14:59:00,5,5
3001,2023-04-27 14:47:00,18,21
3002,2023-04-28 14:55:00,11,11
3003,2023-04-29 14:48:00,40,40
3004,2023-04-30 14:53:00,41,48
3005,2023-05-01 14:50:00,35,40
3006,2023-05-02 14:52:00,32,40
3007,2023-05-03 14:57:00,31,31
3008,2023-05-04 14:54:00,30,35
3009,2023-05-05 14:58:00,13,16
3010,2023-05-06 14:48:00,34,49
3011,2023-05-07 14:50:00,37,44
3012,2023-05-08 14:55:00,44,56
3013,2023-05-09 14:51:00,25,33
3014,2023-05-10 14:52:00,39,53
3015,2023-05-11 14:49:00,37,48
3016,2023-05-12 14:48:00,37,52
3017,2023-05-13 14:49:00,45,59
3018,2023-05-14 14:52:00,41,59
3019,2023-05-15 14:50:00,55,67
3020,2023-05-16 14:52:00,52,60
3021,2023-05-17 14:50:00,37,54
3022,2023-05-18 14:56:00,27,36
3023,2023-05-19 14:57:00,29,38
3024,2023-05-20 14:52:00,34,42
3025,2023-05-21 14:55:00,36,48
3026,2023-05-22 14:47:00,13,21
3027,2023-05-23 14:51:00,9,9
3028,2023-05-24 14:54:00,6,6
3029,2023-05-25 14:51:00,30,39
3030,2023-05-26 14:50:00,26,36
3031,2023-05-27 14:49:00,24,31
3032,2023-05-28 14:52:00,44,60
3033,2023-05-29 14:51:00,7,16
3034,2023-05-30 14:50:00,7,16
3035,2023-05-31 14:47:00,6,18
3036,2023-06-01 14:54:00,7,7
3037,2023-06-02 14:50:00,11,11
3038,2023-06-03 14:51:00,10,10
3039,2023-06-04 14:56:00,39,44
3040,2023-06-05 14:52:00,27,33
3041,2023-06-06 14:58:00,39,49
3042,2023-06-07 14:49:00,35,39
3043,2023-06-09 14:58:00,1,1
3044,2023-06-10 14:48:00,26,26
3045,2023-06-11 14:52:00,10,17
3046,2023-06-12 14:51:00,14,24
3047,2023-06-13 14:47:00,17,17
3048,2023-06-14 14:50:00,13,20
3049,2023-06-15 14:48:00,25,32
3050,2023-06-16 14:56:00,14,14
3051,2023-06-17 14:49:00,25,32
3052,2023-06-18 14:52:00,20,29
3053,2023-06-19 14:49:00,6,6
3054,2023-06-20 14:56:00,6,6
3055,2023-06-21 14:58:00,3,3
3056,2023-06-22 14:52:00,1,1
3057,2023-06-23 14:56:00,12,12
3058,2023-06-24 14:52:00,16,31
3059,2023-06-25 14:58:00,5,5
3060,2023-06-26 14:50:00,25,35
3061,2023-06-27 14:47:00,33,48
3062,2023-06-28 14:50:00,19,19
3063,2023-06-30 14:53:00,13,16
3064,2023-07-02 14:48:00,16,16
3065,2023-07-05 14:59:00,9,9
3066,2023-07-06 14:55:00,10,10
3067,2023-07-07 14:48:00,13,29
3068,2023-07-08 14:48:00,12,12
3069,2023-07-09 14:51:00,6,6
3070,2023-07-10 14:52:00,17,27
3071,2023-07-11 14:47:00,24,32
3072,2023-07-12 14:49:00,32,32
3073,2023-07-13 14:50:00,34,42
3074,2023-07-14 14:51:00,20,27
3075,2023-07-15 14:48:00,14,24
3076,2023-07-16 14:50:00,18,33
3077,2023-07-17 14:52:00,16,22
3078,2023-07-18 14:50:00,19,30
3079,2023-07-19 14:47:00,26,26
3080,2023-07-20 14:57:00,9,9
3081,2023-07-21 14:48:00,27,37
3082,2023-07-22 14:50:00,13,13
3083,2023-07-23 14:56:00,23,30
3084,2023-07-24 14:51:00,4,4
3085,2023-07-25 14:50:00,14,14
3086,2023-07-26 14:50:00,28,34
3087,2023-07-27 14:49:00,57,67
3088,2023-07-28 14:49:00,28,28
3089,2023-07-29 14:52:00,10,16
3090,2023-07-30 14:48:00,25,36
3091,2023-07-31 14:52:00,43,49
3092,2023-08-02 14:59:00,16,24
3093,2023-08-03 14:55:00,22,34
3094,2023-08-04 14:49:00,13,24
3095,2023-08-05 14:56:00,33,39
3096,2023-08-07 14:50:00,29,33
3097,2023-08-08 14:50:00,9,9
3098,2023-08-09 14:54:00,65,71
3099,2023-08-10 14:50:00,10,10
3100,2023-08-11 14:53:00,60,71
3101,2023-08-12 14:50:00,9,9
3102,2023-08-13 14:47:00,31,36
3103,2023-08-14 14:50:00,33,41
3104,2023-08-15 14:48:00,5,5
3105,2023-08-16 14:50:00,19,24
3106,2023-08-17 14:48:00,17,22
3107,2023-08-18 14:54:00,8,14
3108,2023-08-19 14:49:00,32,32
3109,2023-08-20 14:47:00,34,38
3110,2023-08-21 14:49:00,33,47
3111,2023-08-22 14:50:00,26,37
3112,2023-08-23 14:58:00,7,7
3113,2023-08-24 14:58:00,15,26
3114,2023-08-25 14:51:00,26,33
3115,2023-08-26 14:49:00,19,19
3116,2023-08-27 14:57:00,8,8
3117,2023-08-28 14:50:00,8,17
3118,2023-08-29 14:57:00,26,32
3119,2023-08-30 14:48:00,43,54
3120,2023-08-31 14:55:00,32,36
3121,2023-09-01 14:50:00,11,11
3122,2023-09-02 14:50:00,28,35
3123,2023-09-03 14:49:00,10,10
3124,2023-09-04 14:49:00,10,17
3125,2023-09-05 14:49:00,7,7
3126,2023-09-06 14:47:00,16,20
3127,2023-09-08 14:54:00,22,28
3128,2023-09-09 14:59:00,9,9
3129,2023-09-10 14:51:00,21,27
3130,2023-09-11 14:47:00,4,4
3131,2023-09-12 14:47:00,12,14
3132,2023-09-13 14:48:00,21,21
3133,2023-09-14 14:50:00,22,30
3134,2023-09-15 14:52:00,15,25
3135,2023-09-17 14:50:00,9,9
3136,2023-09-18 14:49:00,32,42
3137,2023-09-19 14:50:00,55,64
3138,2023-09-20 14:56:00,20,20
3139,2023-09-21 14:54:00,3,3
3140,2023-09-23 14:56:00,12,12
3141,2023-09-24 14:51:00,7,7
3142,2023-09-25 14:53:00,20,20
3143,2023-09-26 14:53:00,11,11
3144,2023-09-27 14:55:00,2,2
3145,2023-09-28 14:52:00,5,5
3146,2023-09-29 14:51:00,7,7
3147,2023-09-30 14:51:00,13,13
3148,2023-10-01 14:50:00,14,19
3149,2023-10-02 14:48:00,7,7
3150,2023-10-03 14:47:00,29,41
3151,2023-10-04 14:53:00,10,15
3152,2023-10-05 14:51:00,17,24
3153,2023-10-06 14:53:00,30,35
3154,2023-10-07 14:49:00,51,62
3155,2023-10-08 14:53:00,33,38
3156,2023-10-09 14:48:00,19,22
3157,2023-10-10 14:51:00,23,31
3158,2023-10-11 14:55:00,28,36
3159,2023-10-12 14:51:00,31,31
3160,2023-10-13 14:51:00,41,51
3161,2023-10-14 14:55:00,28,32
3162,2023-10-15 14:52:00,22,22
3163,2023-10-16 14:55:00,25,25
3164,2023-10-17 14:51:00,4,4
3165,2023-10-18 14:51:00,24,24
3166,2023-10-20 14:50:00,42,48
3167,2023-10-21 14:51:00,17,23
3168,2023-10-22 14:49:00,17,25
3169,2023-10-23 14:58:00,34,41
3170,2023-10-24 14:52:00,42,45
3171,2023-10-25 14:49:00,47,57
3172,2023-10-27 14:52:00,36,36
3173,2023-10-28 14:51:00,55,65
3174,2023-10-29 14:57:00,24,24
3175,2023-10-30 14:49:00,33,33
3176,2023-10-31 14:52:00,8,8
3177,2023-11-01 14:50:00,23,23
3178,2023-11-02 14:55:00,24,24
3179,2023-11-03 14:48:00,28,28
3180,2023-11-04 14:48:00,27,27
3181,2023-11-05 14:48:00,37,45
3182,2023-11-06 14:54:00,21,21
3183,2023-11-07 14:49:00,61,76
3184,2023-11-08 14:49:00,67,72
3185,2023-11-09 14:55:00,34,41
3186,2023-11-10 14:48:00,51,55
3187,2023-11-11 14:53:00,41,51
3188,2023-11-12 14:49:00,21,21
3189,2023-11-13 14:53:00,21,21
3190,2023-11-14 14:51:00,33,39
3191,2023-11-15 14:51:00,38,44
3192,2023-11-16 14:55:00,19,19
3193,2023-11-17 14:54:00,42,58
3194,2023-11-18 14:47:00,34,34
3195,2023-11-19 14:47:00,54,61
3196,2023-11-20 14:49:00,29,39
3197,2023-11-21 14:50:00,15,15
3198,2023-11-22 14:49:00,18,18
3199,2023-11-23 14:47:00,44,50
3200,2023-11-24 14:53:00,51,51
3201,2023-11-25 14:56:00,34,34
3202,2023-11-26 14:48:00,28,35
3203,2023-11-27 14:48:00,49,55
3204,2023-11-28 14:52:00,44,51
3205,2023-11-29 14:49:00,46,46
3206,2023-11-30 14:53:00,37,42
3207,2023-12-01 14:50:00,46,53
3208,2023-12-02 14:51:00,31,31
3209,2023-12-03 14:47:00,19,19
3210,2023-12-04 14:55:00,40,45
3211,2023-12-05 14:52:00,15,15
3212,2023-12-06 14:47:00,7,7
3213,2023-12-07 14:47:00,35,35
3214,2023-12-08 14:53:00,15,15
3215,2023-12-09 14:47:00,25,25
3216,2023-12-10 14:54:00,35,35
3217,2023-12-11 14:52:00,58,58
3218,2023-12-12 14:49:00,51,57
3219,2023-12-13 14:50:00,45,58
3220,2023-12-14 14:47:00,42,42
3221,2023-12-15 14:48:00,78,87
3222,2023-12-16 14:48:00,10,10
3223,2023-12-17 14:52:00,38,44
3224,2023-12-18 14:51:00,36,50
3225,2023-12-19 14:47:00,28,28
3226,2023-12-20 14:54:00,38,38
3227,2023-12-21 14:49:00,43,52
3228,2023-12-22 14:54:00,17,17
3229,2023-12-23 14:50:00,22,22
3230,2023-12-24 14:50:00,14,21
3231,2023-12-25 14:56:00,30,30
3232,2023-12-26 14:55:00,40,40
3233,2023-12-27 14:49:00,32,32
3234,2023-12-28 14:50:00,20,20
3235,2023-12-29 14:54:00,25,25
3236,2023-12-30 14:53:00,19,19
3237,2023-12-31 14:49:00,25,25
3238,2024-01-01 14:49:00,29,29
3239,2024-01-02 14:49:00,39,39
3240,2024-01-03 14:54:00,24,24
3241,2024-01-04 14:53:00,47,53
3242,2024-01-05 14:47:00,57,67
3243,2024-01-06 14:53:00,17,17
3244,2024-01-07 14:49:00,14,14
3245,2024-01-08 14:56:00,60,63
3246,2024-01-09 14:51:00,35,41
3247,2024-01-10 14:57:00,48,58
3248,2024-01-11 14:49:00,39,39
3249,2024-01-12 14:59:00,28,28
3250,2024-01-13 14:54:00,33,39
3251,2024-01-14 14:54:00,30,37
3252,2024-01-15 14:51:00,30,35
3253,2024-01-16 14:50:00,27,27
3254,2024-01-17 14:47:00,41,51
3255,2024-01-18 14:53:00,47,52
3256,2024-01-19 14:55:00,17,17
3257,2024-01-20 14:54:00,14,25
3258,2024-01-21 14:53:00,54,58
3259,2024-01-22 14:51:00,65,71
3260,2024-01-23 14:58:00,34,34
3261,2024-01-24 14:56:00,39,39
3262,2024-01-25 14:51:00,15,15
3263,2024-01-26 14:50:00,17,17
3264,2024-01-27 14:50:00,14,14
3265,2024-01-28 14:50:00,8,8
3266,2024-01-29 14:50:00,23,23
3267,2024-01-30 14:47:00,3,3
3268,2024-01-31 14:53:00,26,26
3269,2024-02-01 14:55:00,27,27
3270,2024-02-02 14:50:00,18,18
3271,2024-02-03 14:54:00,22,36
3272,2024-02-04 14:51:00,43,54
3273,2024-02-05 14:49:00,27,33
3274,2024-02-06 14:54:00,19,19
3275,2024-02-07 14:55:00,7,7
3276,2024-02-08 14:55:00,10,10
3277,2024-02-09 14:50:00,35,39
3278,2024-02-10 14:51:00,42,48
3279,2024-02-11 14:49:00,29,39
3280,2024-02-12 14:52:00,14,14
3281,2024-02-13 14:48:00,20,27
3282,2024-02-14 14:55:00,63,74
3283,2024-02-15 14:50:00,30,30
3284,2024-02-16 14:58:00,61,74
3285,2024-02-17 14:47:00,41,48
3286,2024-02-18 14:55:00,30,30
3287,2024-02-19 14:54:00,41,51
3288,2024-02-20 14:56:00,51,58
3289,2024-02-21 14:54:00,16,16
3290,2024-02-22 14:59:00,44,44
3291,2024-02-23 14:49:00,23,23
3292,2024-02-24 14:56:00,52,60
3293,2024-02-25 14:54:00,30,30
3294,2024-02-26 14:47:00,44,50
3295,2024-02-27 14:50:00,30,37
3296,2024-02-28 14:48:00,34,46
3297,2024-02-29 14:47:00,57,66
3298,2024-03-01 14:52:00,61,66
3299,2024-03-02 14:53:00,30,45
3300,2024-03-03 14:48:00,22,22
3301,2024-03-04 14:47:00,16,23
3302,2024-03-05 14:49:00,30,36
3303,2024-03-06 14:49:00,18,18
3304,2024-03-07 14:54:00,33,43
3305,2024-03-08 14:59:00,9,9
3306,2024-03-09 14:57:00,45,55
3307,2024-03-10 14:48:00,30,30
3308,2024-03-11 14:52:00,81,88
3309,2024-03-12 14:52:00,72,84
3310,2024-03-13 14:49:00,21,21
3311,2024-03-14 14:57:00,21,31
3312,2024-03-15 14:59:00,9,9
3313,2024-03-16 14:49:00,29,33
3314,2024-03-17 14:51:00,45,50
3315,2024-03-18 14:53:00,43,43
3316,2024-03-19 14:54:00,55,66
3317,2024-03-20 14:48:00,16,35
3318,2024-03-21 14:48:00,74,84
3319,2024-03-22 14:53:00,37,49
3320,2024-03-23 14:49:00,39,47
3321,2024-03-24 14:51:00,39,45
3322,2024-03-26 14:48:00,45,49
3323,2024-03-27 14:55:00,22,28
3324,2024-03-28 14:51:00,11,11
3325,2024-03-29 14:55:00,47,58
3326,2024-03-30 14:59:00,58,65
3327,2024-03-31 14:55:00,39,54
3328,2024-04-01 14:55:00,14,14
3329,2024-04-02 14:56:00,1,1
3330,2024-04-03 14:54:00,34,40
3331,2024-04-04 14:49:00,62,78
3332,2024-04-05 14:51:00,26,40
3333,2024-04-06 14:50:00,26,37
3334,2024-04-07 14:55:00,26,33
3335,2024-04-08 14:48:00,31,40
3336,2024-04-09 14:51:00,15,18
